"???? ??????,??? ???????????,""??????, ??."",?????,????? ????,??????,???????,????????,????????"
"09/21/2023,MTLR ,53 759,""1 563 179 958,56"",198.71,197.96,195,201.29,199"
"09/20/2023,MTLR ,65 157,""2 279 282 256,4"",197.14,194.9,192.05,202,201.2"
"09/19/2023,MTLR ,60 596,""2 106 513 351,49"",195.19,193.8,191.55,199.69,195.5"
"09/18/2023,MTLR ,32 652,""845 601 806,54"",194.21,196.25,192,198.31,193.56"
"09/15/2023,MTLR ,36 503,""959 593 879,64"",193.46,190.5,190.49,196.4,195"
"09/14/2023,MTLR ,52 009,""1 502 205 215,63"",189.38,193.3,185.5,193.8,192.6"
"09/13/2023,MTLR ,39 097,""904 969 939,04"",195.41,198.94,192,198.94,194.43"
"09/12/2023,MTLR ,38 931,""1 006 918 776,48"",195.33,192.9,192.2,198.69,195.97"
"09/11/2023,MTLR ,58 484,""1 319 470 761,27"",192.99,196.02,190.84,197.23,192.19"
"09/08/2023,MTLR ,47 076,""1 133 339 766,28"",196.06,199.2,193.84,200.6,196"
"09/07/2023,MTLR ,62 932,""1 440 744 550,7"",200.53,204,197.28,204.45,199.5"
"09/06/2023,MTLR ,100 861,""996 803 947,19"",202.94,204.89,201.1,205.3,203.96"
"09/05/2023,MTLR ,40 641,""1 192 884 092,28"",204.75,207.39,203.09,207.79,204.25"
"09/04/2023,MTLR ,38 447,""977 441 212,41"",207.18,206.31,206.3,208.66,206.8"
"09/01/2023,MTLR ,31 556,""780 613 820,81"",204.87,206.63,203.2,206.92,205.33"
"08/31/2023,MTLR ,58 390,""1 634 424 930,68"",204.78,203,201.18,207.98,207.13"
"08/30/2023,MTLR ,108 927,""3 570 817 756,41"",203.89,210.11,200.66,210.49,201.88"
"08/29/2023,MTLR ,94 880,""3 351 912 096,35"",212.64,219,208.07,219.48,209.3"
"08/28/2023,MTLR ,56 613,""1 700 915 768,48"",215.55,211,211,218.9,218.52"
"08/25/2023,MTLR ,44 182,""1 000 060 018,14"",209.93,212.1,208.82,212.64,210.12"
"08/24/2023,MTLR ,53 625,""1 210 067 768,8"",211.17,211.2,208.35,213.78,211.01"
"08/23/2023,MTLR ,76 716,""1 942 580 016,98"",213.36,218.93,209.12,219.99,213.53"
"08/22/2023,MTLR ,50 763,""1 112 509 839,91"",218.1,221.5,216.5,221.52,217.66"
"08/21/2023,MTLR ,53 740,""1 221 945 764,43"",220.97,222,217.5,224.13,219.81"
"08/18/2023,MTLR ,54 107,""1 236 706 055,65"",217.45,220.55,215.17,222,219.2"
"08/17/2023,MTLR ,47 979,""1 418 312 484,01"",218.44,221.98,215.38,224,217.94"
"08/16/2023,MTLR ,96 679,""3 675 665 665,54"",218.63,226.3,212.21,229.84,219.11"
"08/15/2023,MTLR ,65 426,""1 919 898 906,69"",228.63,226,222,233.4,229.49"
"08/14/2023,MTLR ,112 329,""3 409 992 747,41"",234.51,237,225.02,240.95,231.05"
"08/11/2023,MTLR ,49 613,""1 517 069 605,82"",233.75,234.85,230,236.8,235"
"08/10/2023,MTLR ,72 596,""2 323 784 079,34"",229.65,224.5,224.31,236.5,229.2"
"08/09/2023,MTLR ,43 079,""1 345 368 528,13"",225.23,226,222.42,228.3,224.32"
"08/08/2023,MTLR ,81 915,""2 437 168 634,3"",219.03,219.01,213.25,226.5,222.97"
"08/07/2023,MTLR ,83 290,""2 258 605 939,62"",224.17,226,217.54,229.7,221.38"
"08/04/2023,MTLR ,134 329,""5 072 410 691,17"",227.58,234.96,213.7,238.36,223.15"
"08/03/2023,MTLR ,72 205,""2 936 424 195,88"",233.32,231.77,228.2,236.42,233"
"08/02/2023,MTLR ,114 462,""4 145 767 263,21"",225.55,216.98,215.57,231.36,229.15"
"08/01/2023,MTLR ,50 671,""1 454 057 259,72"",216.06,217.2,211.61,219.35,216.89"
"07/31/2023,MTLR ,58 528,""2 016 556 953,55"",216.71,217.8,215.05,219.99,217.58"
"07/28/2023,MTLR ,70 990,""2 184 892 110,85"",212.62,214.4,208.5,217.8,"
"06/29/2023,MTLR ,25 049,""590 791 855,05"",180.59,179,177.57,182.53,181.8"
"06/28/2023,MTLR ,22 397,""490 422 198,25"",178.51,179.38,176.21,180.79,178.55"
"06/27/2023,MTLR ,18 485,""388 127 506,95"",177.97,177,175.55,179.4,178.2"
"06/26/2023,MTLR ,33 700,""759 628 995,73"",176.65,177.5,172.5,179.49,177.4"
"06/23/2023,MTLR ,36 542,""800 994 404,27"",178.32,179.6,174.55,181.43,180.19"
"06/22/2023,MTLR ,35 157,""798 251 094,58"",182.86,183.89,179.2,186.2,183.07"
"06/21/2023,MTLR ,50 804,""1 156 503 006,79"",181.89,177.98,176.29,184.9,183.26"
"06/20/2023,MTLR ,22 235,""397 208 435,59"",176.95,178.55,175.5,178.87,177"
"06/19/2023,MTLR ,36 079,""770 008 395,86"",177.06,180.29,173.9,180.71,177.86"
"06/16/2023,MTLR ,34 841,""686 374 963,71"",179.67,182,177.77,183,178.53"
"06/15/2023,MTLR ,49 099,""1 157 703 825,64"",177.59,174.24,173.1,181.81,178.38"
"06/14/2023,MTLR ,28 376,""416 500 657,63"",174.4,176.5,172.83,176.59,174.17"
"06/13/2023,MTLR ,33 211,""564 987 354,44"",175.31,174.02,173.39,177,175.12"
"06/09/2023,MTLR ,29 763,""456 770 822,81"",173.48,175.38,172.4,175.38,173.76"
"06/08/2023,MTLR ,56 500,""1 091 543 971,57"",174.63,176,171.81,179,173.4"
"06/07/2023,MTLR ,73 534,""1 747 073 283,18"",173.62,168.2,168,176.99,174.01"
"06/06/2023,MTLR ,81 694,""1 719 153 299,47"",164.87,168,161.87,168.38,167"
"06/05/2023,MTLR ,49 104,""946 771 522,99"",171.04,174.15,167.8,174.37,170.61"
"06/02/2023,MTLR ,76 584,""1 999 860 076,33"",174.31,171.53,171,179,173"
"06/01/2023,MTLR ,77 878,""1 416 958 829,89"",173.01,177.54,170.3,178.7,171"
"05/31/2023,MTLR ,65 538,""1 623 443 482,03"",178.88,182.02,175.88,182.4,177.93"
"05/30/2023,MTLR ,41 435,""1 005 782 444,07"",185.3,187.9,182.05,188.4,182.79"
"05/29/2023,MTLR ,56 952,""1 377 406 435,14"",189.9,193.5,186.86,193.5,188.12"
"05/26/2023,MTLR ,33 284,""778 627 797,86"",191.45,189,188.72,193.7,191.8"
"05/25/2023,MTLR ,20 455,""399 864 986,07"",189.81,191.05,187.51,191.48,190.3"
"05/24/2023,MTLR ,29 875,""770 501 958,43"",188.95,187.59,185.25,191.92,189.91"
"05/23/2023,MTLR ,31 636,""620 197 806,48"",184.88,186.5,182.04,187.52,187.52"
"05/22/2023,MTLR ,26 468,""487 392 551,88"",187,190,185,190.49,186.86"
"05/19/2023,MTLR ,22 230,""490 239 250,87"",189.15,190.9,187.54,190.9,188.9"
"05/18/2023,MTLR ,36 981,""930 903 378,05"",191.55,191,188.56,194.8,189.36"
"05/17/2023,MTLR ,28 924,""681 578 930,09"",188.95,188.11,186.24,191.8,190.18"
"05/16/2023,MTLR ,34 527,""727 746 716,79"",188.57,192.34,187.1,192.8,189.1"
"05/15/2023,MTLR ,59 905,""1 277 578 848,25"",189.05,188,186.95,191.58,188.86"
"05/12/2023,MTLR ,62 632,""1 775 366 980,18"",185.05,187.4,182.02,191.85,185.5"
"05/11/2023,MTLR ,137 468,""4 226 286 738,61"",190.92,190.1,176.02,198.67,191.2"
"05/10/2023,MTLR ,72 257,""1 903 166 326,04"",184.26,177,176.73,189.89,185.67"
"05/08/2023,MTLR ,34 461,""910 717 577,8"",177.55,180.38,175.3,182.8,177.14"
"05/05/2023,MTLR ,89 035,""2 827 703 637,5"",180.64,180,176.5,184.84,180.46"
"05/04/2023,MTLR ,101 963,""3 167 190 884,84"",174.48,167.5,167.01,179.77,174.91"
"05/03/2023,MTLR ,89 917,""2 750 486 712,77"",173.67,179.66,166.36,180.48,173.28"
"05/31/2023,MTLR ,65 538,""1 623 443 482,03"",178.88,182.02,175.88,182.4,177.93"
"05/30/2023,MTLR ,41 435,""1 005 782 444,07"",185.3,187.9,182.05,188.4,182.79"
"05/29/2023,MTLR ,56 952,""1 377 406 435,14"",189.9,193.5,186.86,193.5,188.12"
"05/26/2023,MTLR ,33 284,""778 627 797,86"",191.45,189,188.72,193.7,191.8"
"05/25/2023,MTLR ,20 455,""399 864 986,07"",189.81,191.05,187.51,191.48,190.3"
"05/24/2023,MTLR ,29 875,""770 501 958,43"",188.95,187.59,185.25,191.92,189.91"
"05/23/2023,MTLR ,31 636,""620 197 806,48"",184.88,186.5,182.04,187.52,187.52"
"05/22/2023,MTLR ,26 468,""487 392 551,88"",187,190,185,190.49,186.86"
"05/19/2023,MTLR ,22 230,""490 239 250,87"",189.15,190.9,187.54,190.9,188.9"
"05/18/2023,MTLR ,36 981,""930 903 378,05"",191.55,191,188.56,194.8,189.36"
"05/17/2023,MTLR ,28 924,""681 578 930,09"",188.95,188.11,186.24,191.8,190.18"
"05/16/2023,MTLR ,34 527,""727 746 716,79"",188.57,192.34,187.1,192.8,189.1"
"05/15/2023,MTLR ,59 905,""1 277 578 848,25"",189.05,188,186.95,191.58,188.86"
"05/12/2023,MTLR ,62 632,""1 775 366 980,18"",185.05,187.4,182.02,191.85,185.5"
"05/11/2023,MTLR ,137 468,""4 226 286 738,61"",190.92,190.1,176.02,198.67,191.2"
"05/10/2023,MTLR ,72 257,""1 903 166 326,04"",184.26,177,176.73,189.89,185.67"
"05/08/2023,MTLR ,34 461,""910 717 577,8"",177.55,180.38,175.3,182.8,177.14"
"05/05/2023,MTLR ,89 035,""2 827 703 637,5"",180.64,180,176.5,184.84,180.46"
"05/04/2023,MTLR ,101 963,""3 167 190 884,84"",174.48,167.5,167.01,179.77,174.91"
"05/03/2023,MTLR ,89 917,""2 750 486 712,77"",173.67,179.66,166.36,180.48,173.28"
04/03/2023,MTLR ,28 225,567 084 571,155.76,155.01,154.5,157.01,155.97
"03/31/2023,MTLR ,29 290,""629 916 738,17"",152.66,154.99,150.1,155.81,153.6"
"03/30/2023,MTLR ,29 027,""571 613 709,21"",154.37,154.88,153.04,155.5,154.96"
"03/29/2023,MTLR ,71 709,""1 777 763 622,49"",153.76,151.63,149.05,157,154.89"
"03/28/2023,MTLR ,84 848,""1 532 288 885,09"",148.75,143.52,141.72,151.72,150.31"
"03/27/2023,MTLR ,25 722,""401 141 305,54"",141.91,141.79,140.33,143.89,142.97"
"03/24/2023,MTLR ,21 383,""315 732 304,16"",140.45,140,138.1,141.97,140.8"
"03/23/2023,MTLR ,33 198,""593 215 535,73"",141.56,143.3,139.92,144.79,140.59"
"03/22/2023,MTLR ,14 532,""203 161 512,04"",142.78,143.6,141.42,144.06,142.69"
"03/21/2023,MTLR ,29 528,""586 334 953,94"",144.52,145.8,141.1,147.65,144.49"
"03/20/2023,MTLR ,37 818,""574 611 309,92"",142.96,141,140.12,146.13,144.15"
"03/17/2023,MTLR ,33 469,""569 831 137,93"",140.35,139.98,138.92,141.29,140.9"
"03/16/2023,MTLR ,41 916,""705 601 979,97"",136.31,135.3,133.62,139.34,138.8"
"03/15/2023,MTLR ,34 101,""579 166 806,66"",137.45,139,135.16,140.5,136"
"03/14/2023,MTLR ,31 703,""555 316 951,66"",139.21,139.01,137.34,141.6,138.98"
"03/13/2023,MTLR ,95 140,""1 141 722 574,09"",140.09,141.1,136.43,144.47,138.48"
"03/10/2023,MTLR ,45 907,""885 886 967,52"",138.11,135.79,134.55,141.71,140.77"
03/09/2023,MTLR ,33 450,543 553 851,134.47,133.49,131.52,136.9,136.38
"03/07/2023,MTLR ,26 849,""394 694 392,58"",131.09,129.5,128.61,133,132.79"
"03/06/2023,MTLR ,19 352,""259 567 806,81"",129,128.57,127.79,129.98,"
"03/03/2023,MTLR ,14 493,""197 400 948,33"",126.61,124.8,124.71,128.4,128.39"
"03/02/2023,MTLR ,78 292,""505 103 771,01"",125.58,125.66,124.05,127.2,124.91"
"03/01/2023,MTLR ,38 079,""393 699 158,93"",127.88,127.2,125.53,129.43,125.63"
"02/28/2023,MTLR ,20 034,""313 068 280,96"",126.57,125.55,125.55,127.3,126.76"
"02/27/2023,MTLR ,31 340,""470 122 872,79"",124.93,121.88,121.71,125.99,125.16"
"02/24/2023,MTLR ,13 171,""131 254 065,67"",121.78,120.95,120.16,123,122.04"
"02/22/2023,MTLR ,15 594,""135 100 501,51"",121.21,122.83,120.51,122.87,121"
"02/21/2023,MTLR ,22 152,""333 388 359,63"",121.86,119.01,118.65,124.93,122.54"
"02/20/2023,MTLR ,15 851,""196 740 883,58"",117.87,119.61,116.11,119.79,118.4"
"02/17/2023,MTLR ,12 704,""159 461 571,06"",118.44,118.11,117.41,119.5,119.44"
"02/16/2023,MTLR ,22 518,""394 920 190,89"",118.23,116.25,116.25,119.8,118.8"
"02/15/2023,MTLR ,27 105,""357 161 726,25"",117.86,121,115.16,121,115.66"
"02/14/2023,MTLR ,34 862,""417 935 072,31"",122.08,124.8,120.68,124.8,121.7"
"02/13/2023,MTLR ,13 146,""163 695 212,54"",125.03,124.41,124.12,125.79,124.83"
"02/10/2023,MTLR ,12 947,""253 925 468,01"",124.84,124.49,123.81,125.52,124.55"
"02/09/2023,MTLR ,18 334,""330 650 736,74"",124.06,125,122.5,125.48,124.53"
"02/08/2023,MTLR ,30 154,""565 086 531,79"",126.28,127.42,124.11,128.69,124.77"
"02/07/2023,MTLR ,33 800,""781 187 151,26"",126.7,125.99,124.05,128.47,126.9"
"02/06/2023,MTLR ,27 434,""548 466 784,91"",124.33,122.1,122.01,125.9,125.13"
"02/03/2023,MTLR ,23 267,""517 893 731,14"",121.69,122.59,120.35,122.82,"
"02/02/2023,MTLR ,37 114,""714 405 607,19"",120.35,117.2,117.19,122.95,122.87"
"02/01/2023,MTLR ,23 946,""400 149 497,48"",116.1,113.89,113.55,117.9,117.4"
"01/31/2023,MTLR ,16 631,""250 489 296,86"",114.11,113.51,112.5,115.14,113.95"
"01/30/2023,MTLR ,22 575,""436 584 112,78"",115.18,115,112.55,118.87,113.77"
"01/27/2023,MTLR ,38 779,""682 300 119,91"",113.78,110.6,110.6,115.77,114.48"
"01/26/2023,MTLR ,23 280,""342 719 353,88"",109,107.39,107.04,110.01,110.01"
"01/25/2023,MTLR ,12 846,""145 947 351,08"",106.08,104.5,104.11,107.38,107.07"
"01/24/2023,MTLR ,30 555,""245 701 954,56"",105.77,104.32,104.1,106.97,104.51"
"01/23/2023,MTLR ,12 611,""150 299 624,36"",104.49,104.99,103.52,105.64,103.96"
"01/20/2023,MTLR ,10 222,""109 867 426,33"",103.61,104.07,102.74,104.75,104.65"
"01/19/2023,MTLR ,21 712,""234 928 250,86"",104.29,106.5,102.34,106.5,104.24"
"01/18/2023,MTLR ,8 798,""101 178 610,22"",106.65,107.45,106.1,107.46,106.5"
"01/17/2023,MTLR ,12 388,""190 301 306,04"",107.47,107.85,106.2,108.64,107"
"01/16/2023,MTLR ,10 148,""133 145 212,56"",107.61,107.15,106.7,108.2,107.64"
"01/13/2023,MTLR ,7 172,""101 322 640,53"",107.41,106.74,106.54,108.3,107.09"
"01/12/2023,MTLR ,10 627,""130 791 618,63"",107.09,106.55,106.1,107.75,106.73"
"01/11/2023,MTLR ,9 095,""110 600 211,2"",106.24,105.08,105.05,107,106.18"
"01/10/2023,MTLR ,11 296,""105 064 972,3"",104.82,105.93,104.22,105.94,105.05"
"01/09/2023,MTLR ,12 551,""155 926 855,45"",106.17,106.4,105.2,107.49,105.95"
"01/06/2023,MTLR ,25 308,""355 871 679,28"",108.3,108.55,105.99,110.5,105.99"
"01/05/2023,MTLR ,16 195,""164 163 056,92"",109.03,109.48,107.6,111,108.28"
"01/04/2023,MTLR ,13 349,""157 739 808,52"",107.52,108.51,106.2,109.28,109.18"
"01/03/2023,MTLR ,16 728,""208 030 368,46"",107.82,105.75,104.05,109.29,108.24"
"12/30/2022,MTLR ,17 832,""217 931 533,21"",104.57,102.61,102.54,105.5,105.5"
"12/29/2022,MTLR ,9 906,""123 193 594,71"",102.64,101.1,100.86,103.3,103.19"
"12/28/2022,MTLR ,9 128,""131 600 847,6"",100.89,101.92,100.05,102.27,100.65"
"12/27/2022,MTLR ,6 969,""78 982 309,83"",102.58,103.01,101.71,103.59,101.92"
"12/26/2022,MTLR ,7 498,""71 672 432,43"",103.21,103.15,102.6,103.9,102.7"
"12/23/2022,MTLR ,11 339,""143 613 671,4"",102.11,103,101.17,103.1,102.88"
"12/22/2022,MTLR ,14 496,""185 873 384,45"",102.86,101.2,101.2,104.15,102.89"
"12/21/2022,MTLR ,15 998,""188 011 548,1"",101.59,102.49,100.49,103.49,101.14"
"12/20/2022,MTLR ,18 988,""275 216 646,38"",99.85,95.49,94.86,102.82,102.49"
"12/19/2022,MTLR ,11 464,""113 038 364,04"",96.01,97.7,94.36,97.78,95.78"
"12/16/2022,MTLR ,5 385,""53 322 713,76"",96.98,96.8,96.12,97.68,97.44"
"12/15/2022,MTLR ,12 792,""113 909 905,66"",96.46,97.89,95.12,97.89,97.34"
"12/14/2022,MTLR ,12 428,""135 461 541,56"",98.76,100.66,97.67,100.74,98.31"
"12/13/2022,MTLR ,10 706,""123 089 884,28"",100.78,100.65,100,101.81,100.66"
"12/12/2022,MTLR ,6 001,""57 193 714,04"",100.79,101,100.13,101.78,100.44"
"12/09/2022,MTLR ,6 976,""50 883 944,4"",100.76,100.01,100.01,101.1,100.9"
"12/08/2022,MTLR ,5 904,""45 683 537,48"",100.47,101,100.01,101.65,100.17"
"01/05/2023,MTLR ,16 195,""164 163 056,92"",109.03,109.48,107.6,111,108.28"
"01/04/2023,MTLR ,13 349,""157 739 808,52"",107.52,108.51,106.2,109.28,109.18"
"01/03/2023,MTLR ,16 728,""208 030 368,46"",107.82,105.75,104.05,109.29,108.24"
"12/30/2022,MTLR ,17 832,""217 931 533,21"",104.57,102.61,102.54,105.5,105.5"
"12/29/2022,MTLR ,9 906,""123 193 594,71"",102.64,101.1,100.86,103.3,103.19"
"12/28/2022,MTLR ,9 128,""131 600 847,6"",100.89,101.92,100.05,102.27,100.65"
"12/27/2022,MTLR ,6 969,""78 982 309,83"",102.58,103.01,101.71,103.59,101.92"
"12/26/2022,MTLR ,7 498,""71 672 432,43"",103.21,103.15,102.6,103.9,102.7"
"12/23/2022,MTLR ,11 339,""143 613 671,4"",102.11,103,101.17,103.1,102.88"
"12/22/2022,MTLR ,14 496,""185 873 384,45"",102.86,101.2,101.2,104.15,102.89"
"12/21/2022,MTLR ,15 998,""188 011 548,1"",101.59,102.49,100.49,103.49,101.14"
"12/20/2022,MTLR ,18 988,""275 216 646,38"",99.85,95.49,94.86,102.82,102.49"
"12/19/2022,MTLR ,11 464,""113 038 364,04"",96.01,97.7,94.36,97.78,95.78"
"12/16/2022,MTLR ,5 385,""53 322 713,76"",96.98,96.8,96.12,97.68,97.44"
"12/15/2022,MTLR ,12 792,""113 909 905,66"",96.46,97.89,95.12,97.89,97.34"
"12/14/2022,MTLR ,12 428,""135 461 541,56"",98.76,100.66,97.67,100.74,98.31"
"12/13/2022,MTLR ,10 706,""123 089 884,28"",100.78,100.65,100,101.81,100.66"
"12/12/2022,MTLR ,6 001,""57 193 714,04"",100.79,101,100.13,101.78,100.44"
"12/09/2022,MTLR ,6 976,""50 883 944,4"",100.76,100.01,100.01,101.1,100.9"
"12/08/2022,MTLR ,5 904,""45 683 537,48"",100.47,101,100.01,101.65,100.17"
"01/05/2023,MTLR ,16 195,""164 163 056,92"",109.03,109.48,107.6,111,108.28"
"01/04/2023,MTLR ,13 349,""157 739 808,52"",107.52,108.51,106.2,109.28,109.18"
"01/03/2023,MTLR ,16 728,""208 030 368,46"",107.82,105.75,104.05,109.29,108.24"
"12/30/2022,MTLR ,17 832,""217 931 533,21"",104.57,102.61,102.54,105.5,105.5"
"12/29/2022,MTLR ,9 906,""123 193 594,71"",102.64,101.1,100.86,103.3,103.19"
"12/28/2022,MTLR ,9 128,""131 600 847,6"",100.89,101.92,100.05,102.27,100.65"
"12/27/2022,MTLR ,6 969,""78 982 309,83"",102.58,103.01,101.71,103.59,101.92"
"12/26/2022,MTLR ,7 498,""71 672 432,43"",103.21,103.15,102.6,103.9,102.7"
"12/23/2022,MTLR ,11 339,""143 613 671,4"",102.11,103,101.17,103.1,102.88"
"12/22/2022,MTLR ,14 496,""185 873 384,45"",102.86,101.2,101.2,104.15,102.89"
"12/21/2022,MTLR ,15 998,""188 011 548,1"",101.59,102.49,100.49,103.49,101.14"
"12/20/2022,MTLR ,18 988,""275 216 646,38"",99.85,95.49,94.86,102.82,102.49"
"12/19/2022,MTLR ,11 464,""113 038 364,04"",96.01,97.7,94.36,97.78,95.78"
"12/16/2022,MTLR ,5 385,""53 322 713,76"",96.98,96.8,96.12,97.68,97.44"
"12/15/2022,MTLR ,12 792,""113 909 905,66"",96.46,97.89,95.12,97.89,97.34"
"12/14/2022,MTLR ,12 428,""135 461 541,56"",98.76,100.66,97.67,100.74,98.31"
"12/13/2022,MTLR ,10 706,""123 089 884,28"",100.78,100.65,100,101.81,100.66"
"12/12/2022,MTLR ,6 001,""57 193 714,04"",100.79,101,100.13,101.78,100.44"
"12/09/2022,MTLR ,6 976,""50 883 944,4"",100.76,100.01,100.01,101.1,100.9"
"12/08/2022,MTLR ,5 904,""45 683 537,48"",100.47,101,100.01,101.65,100.17"
"10/11/2022,MTLR ,18 954,""218 425 319,24"",89.84,87.52,85.85,91.78,90.81"
"10/10/2022,MTLR ,17 977,""249 161 618,17"",84.97,81.25,79.77,88,87.46"
"10/07/2022,MTLR ,20 732,""270 124 306,61"",86.56,90.05,84,90.82,84.29"
"10/06/2022,MTLR ,18 071,""247 075 286,5"",88.49,87.47,86.39,89.8,89.5"
"10/05/2022,MTLR ,19 376,""218 296 529,52"",86.56,89,84.16,89.17,86.7"
"10/04/2022,MTLR ,20 705,""258 695 148,59"",90.37,92.8,87.8,93.9,89.25"
"10/03/2022,MTLR ,38 008,""472 071 937,48"",88.8,83.42,82.34,92.97,90"
"09/30/2022,MTLR ,31 613,""350 021 478,92"",83.16,84.51,78.6,88.44,81.28"
"09/29/2022,MTLR ,24 593,""245 726 425,4"",87.47,92.78,81.58,93.83,83.5"
"09/28/2022,MTLR ,19 244,""219 497 217,99"",93.51,92.87,90.08,95.55,92.5"
"09/27/2022,MTLR ,22 736,""228 660 582,08"",92.73,93.02,88.51,96.7,91.5"
"09/26/2022,MTLR ,47 956,""596 264 538,65"",95.16,102.34,85.7,104.9,92.92"
"09/23/2022,MTLR ,29 060,""365 410 533,16"",109.43,114.26,106.01,114.37,109.01"
"09/22/2022,MTLR ,42 114,""552 352 510,22"",110.82,105.66,105.1,117.72,114.26"
"09/21/2022,MTLR ,34 974,""478 205 669,56"",102.14,99.96,71.02,109.6,106.72"
"09/20/2022,MTLR ,48 291,""771 444 908,59"",116.44,120.5,107.01,122.43,107.92"
"09/19/2022,MTLR ,8 143,""68 809 683,19"",121.78,121.94,121.05,122.72,121.25"
"09/16/2022,MTLR ,17 592,""261 283 050,83"",122.01,122.43,121.07,123.54,121.94"
"09/15/2022,MTLR ,35 511,""526 904 568,64"",123.65,124.01,122.21,126,122.43"
"09/14/2022,MTLR ,19 071,""270 442 256,48"",124.91,128.07,123.11,128.07,"
"12/07/2022,MTLR ,9 162,""77 455 275,45"",100.83,101.49,100.3,101.49,100.9"
"12/06/2022,MTLR ,22 434,""321 226 301,18"",101.64,100.37,100.01,102.81,101.42"
"12/05/2022,MTLR ,7 347,""74 597 779,78"",100.14,100.48,99.67,100.82,100.01"
"12/02/2022,MTLR ,5 348,""48 984 148,31"",100.2,101.2,99.8,101.21,100.13"
"12/01/2022,MTLR ,6 919,""65 621 127,4"",101.38,101.91,100.83,102.21,100.85"
"11/30/2022,MTLR ,14 734,""151 461 087,28"",101.05,100.28,99.68,101.91,101.5"
"11/29/2022,MTLR ,6 872,""84 390 567,22"",100.03,99.79,99.5,100.77,100.04"
"11/28/2022,MTLR ,6 505,""60 541 884,22"",99.79,100.2,99.35,100.33,99.57"
"11/25/2022,MTLR ,5 351,""55 466 456,47"",100.61,100.9,100.1,101.13,100.41"
"11/24/2022,MTLR ,8 099,""90 852 396,55"",101.75,101.5,100.83,102.82,100.87"
"11/23/2022,MTLR ,9 676,""99 391 024,3"",101.49,101.5,100.32,102.46,101.59"
"11/22/2022,MTLR ,12 118,""140 749 633,58"",100.62,100,99.26,102.07,101.06"
"11/21/2022,MTLR ,16 995,""203 105 735,34"",100.21,102.98,98.42,102.98,99.82"
"11/18/2022,MTLR ,13 417,""210 011 711,7"",102.57,101.9,101.2,103.75,102.81"
"11/17/2022,MTLR ,34 877,""569 469 057,94"",104.4,104.55,100.72,107.64,101.72"
"11/16/2022,MTLR ,12 709,""211 459 436,49"",104.63,104.04,103.13,106,104.56"
"11/15/2022,MTLR ,25 780,""401 776 815,38"",103.96,102.82,100.77,106.74,105.8"
"11/14/2022,MTLR ,14 595,""183 632 193,02"",102.29,100.5,99.7,103.66,102.3"
"11/11/2022,MTLR ,10 603,""131 777 044,72"",100.91,102.5,99.9,103,100.12"
"11/10/2022,MTLR ,14 296,""156 995 815,77"",101,100,99.15,102.01,101.8"
"09/13/2022,MTLR ,12 115,""166 724 162,19"",128,127.32,127,129.1,127.5"
"09/12/2022,MTLR ,15 774,""213 934 219,09"",128.21,128.18,126.2,129.84,126.91"
"09/09/2022,MTLR ,12 554,""177 193 142,54"",127.86,126.99,126.49,128.79,128.21"
"09/08/2022,MTLR ,13 615,""147 591 304,39"",126.46,127.01,126.01,128.22,126.86"
